 Love_out_fail_model                                                              REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP
    0 S 1423   0.8163557        129.9270        7.696627        3.682105        654.9046      -0.6454547E-07
    0 S 1424   0.8169339        130.0191        7.691179        3.682191        654.9195      -0.6480745E-07
    0 S 1425   0.8175122        130.1111        7.685739        3.682277        654.9344      -0.6507170E-07
    0 S 1426   0.8180905        130.2031        7.680306        3.682363        654.9493      -0.6533666E-07
    0 S 1427   0.8186688        130.2952        7.674881        3.682449        654.9642      -0.6560251E-07
    0 S 1428   0.8192471        130.3872        7.669463        3.682535        654.9791      -0.6586777E-07
    0 S 1429   0.8198254        130.4793        7.664053        3.682620        654.9941      -0.6613494E-07
    0 S 1430   0.8204037        130.5713        7.658650        3.682705        655.0091      -0.6640204E-07
    0 S 1431   0.8209821        130.6634        7.653255        3.682790        655.0240      -0.6667288E-07
    0 S 1432   0.8215604        130.7554        7.647867        3.682875        655.0391      -0.6694185E-07
    0 S 1433   0.8221388        130.8475        7.642487        3.682960        655.0541      -0.6721266E-07
    0 S 1434   0.8227172        130.9395        7.637114        3.683045        655.0691      -0.6748438E-07
    0 S 1435   0.8232956        131.0316        7.631749        3.683129        655.0842      -0.6775786E-07
    0 S 1436   0.8238740        131.1236        7.626391        3.683213        655.0992      -0.6803059E-07
    0 S 1437   0.8244524        131.2157        7.621040        3.683297        655.1143      -0.6830588E-07
    0 S 1438   0.8250309        131.3077        7.615697        3.683381        655.1294      -0.6858050E-07
    0 S 1439   0.8256093        131.3998        7.610361        3.683465        655.1445      -0.6885633E-07
    0 S 1440   0.8261878        131.4919        7.605033        3.683548        655.1597      -0.6913413E-07
    0 S 1441   0.8267663        131.5839        7.599712        3.683632        655.1748      -0.6941234E-07
    0 S 1442   0.8273448        131.6760        7.594398        3.683715        655.1900      -0.6969219E-07
    0 S 1443   0.8279233        131.7681        7.589091        3.683798        655.2052      -0.6997226E-07
    0 S 1444   0.8285018        131.8602        7.583792        3.683881        655.2204      -0.7025261E-07
    0 S 1445   0.8290803        131.9522        7.578500        3.683964        655.2356      -0.7053457E-07
    0 S 1446   0.8296589        132.0443        7.573215        3.684046        655.2508      -0.7081749E-07
    0 S 1447   0.8302374        132.1364        7.567938        3.684128        655.2660      -0.7110137E-07
    0 S 1448   0.8308160        132.2285        7.562668        3.684211        655.2813      -0.7138677E-07
    0 S 1449   0.8313946        132.3206        7.557405        3.684293        655.2966      -0.7167197E-07
    0 S 1450   0.8319732        132.4126        7.552149        3.684374        655.3119      -0.7195925E-07
    0 S 1451   0.8325518        132.5047        7.546900        3.684456        655.3272      -0.7224573E-07
    0 S 1452   0.8331304        132.5968        7.541659        3.684538        655.3425      -0.7253507E-07
    0 S 1453   0.8337091        132.6889        7.536424        3.684619        655.3579      -0.7282469E-07
    0 S 1454   0.8342877        132.7810        7.531197        3.684700        655.3732      -0.7311528E-07
    0 S 1455   0.8348664        132.8731        7.525977        3.684781        655.3886      -0.7340685E-07
    0 S 1456   0.8354450        132.9652        7.520764        3.684862        655.4040      -0.7369938E-07
    0 S 1457   0.8360237        133.0573        7.515559        3.684943        655.4194      -0.7399289E-07
    0 S 1458   0.8366024        133.1494        7.510360        3.685023        655.4348      -0.7428738E-07
    0 S 1459   0.8371811        133.2415        7.505168        3.685104        655.4502      -0.7458283E-07
    0 S 1460   0.8377599        133.3336        7.499984        3.685184        655.4657      -0.7487928E-07
    0 S 1461   0.8383386        133.4257        7.494806        3.685264        655.4812      -0.7517672E-07
    0 S 1462   0.8389174        133.5178        7.489636        3.685344        655.4967      -0.7547514E-07
    0 S 1463   0.8394961        133.6100        7.484472        3.685424        655.5122      -0.7577456E-07
    0 S 1464   0.8400749        133.7021        7.479316        3.685503        655.5277      -0.7607496E-07
    0 S 1465   0.8406537        133.7942        7.474166        3.685583        655.5432      -0.7637637E-07
    0 S 1466   0.8412325        133.8863        7.469024        3.685662        655.5588      -0.7667877E-07
    0 S 1467   0.8418113        133.9784        7.463888        3.685741        655.5743      -0.7698217E-07
    0 S 1468   0.8423901        134.0706        7.458760        3.685820        655.5899      -0.7728658E-07
    0 S 1469   0.8429690        134.1627        7.453638        3.685899        655.6055      -0.7759200E-07
    0 S 1470   0.8435478        134.2548        7.448523        3.685977        655.6211      -0.7789842E-07
    0 S 1471   0.8441267        134.3469        7.443415        3.686056        655.6367      -0.7820586E-07
    0 S 1472   0.8447055        134.4391        7.438314        3.686134        655.6524      -0.7851430E-07
    0 S 1473   0.8452844        134.5312        7.433220        3.686212        655.6680      -0.7882376E-07
    0 S 1474   0.8458633        134.6233        7.428133        3.686290        655.6837      -0.7913425E-07
    0 S 1475   0.8464422        134.7155        7.423053        3.686368        655.6994      -0.7944576E-07
    0 S 1476   0.8470212        134.8076        7.417979        3.686446        655.7151      -0.7975742E-07
    0 S 1477   0.8476001        134.8997        7.412912        3.686523        655.7308      -0.8007185E-07
    0 S 1478   0.8481790        134.9919        7.407853        3.686601        655.7466      -0.8038644E-07
    0 S 1479   0.8487580        135.0840        7.402799        3.686678        655.7623      -0.8070207E-07
    0 S 1480   0.8493370        135.1762        7.397753        3.686755        655.7781      -0.8101873E-07
    0 S 1481   0.8499160        135.2683        7.392714        3.686832        655.7939      -0.8133643E-07
    0 S 1482   0.8504950        135.3605        7.387681        3.686909        655.8097      -0.8165517E-07
    0 S 1483   0.8510740        135.4526        7.382655        3.686985        655.8255      -0.8197495E-07
    0 S 1484   0.8516530        135.5448        7.377635        3.687062        655.8413      -0.8229578E-07
    0 S 1485   0.8522320        135.6369        7.372623        3.687138        655.8572      -0.8261766E-07
    0 S 1486   0.8528111        135.7291        7.367617        3.687214        655.8731      -0.8294060E-07
    0 S 1487   0.8533901        135.8213        7.362618        3.687290        655.8889      -0.8326458E-07
    0 S 1488   0.8539692        135.9134        7.357625        3.687366        655.9048      -0.8358963E-07
    0 S 1489   0.8545483        136.0056        7.352639        3.687442        655.9207      -0.8391574E-07
    0 S 1490   0.8551274        136.0977        7.347660        3.687517        655.9367      -0.8424290E-07
    0 S 1491   0.8557065        136.1899        7.342688        3.687593        655.9526      -0.8457114E-07
    0 S 1492   0.8562856        136.2821        7.337722        3.687668        655.9686      -0.8490044E-07
    0 S 1493   0.8568647        136.3743        7.332762        3.687743        655.9845      -0.8523082E-07
    0 S 1494   0.8574439        136.4664        7.327810        3.687818        656.0005      -0.8556226E-07
    0 S 1495   0.8580230        136.5586        7.322863        3.687893        656.0165      -0.8589479E-07
    0 S 1496   0.8586022        136.6508        7.317924        3.687968        656.0326      -0.8622840E-07
    0 S 1497   0.8591813        136.7430        7.312991        3.688042        656.0486      -0.8656255E-07
    0 S 1498   0.8597605        136.8351        7.308064        3.688117        656.0646      -0.8689978E-07
    0 S 1499   0.8603397        136.9273        7.303144        3.688191        656.0807      -0.8723572E-07
    0 S 1500   0.8609189        137.0195        7.298231        3.688265        656.0968      -0.8757418E-07
    0 S 1501   0.8614982        137.1117        7.293324        3.688339        656.1129      -0.8791324E-07
    0 S 1502   0.8620774        137.2039        7.288424        3.688413        656.1290      -0.8825341E-07
    0 S 1503   0.8626567        137.2961        7.283530        3.688486        656.1451      -0.8859410E-07
    0 S 1504   0.8632359        137.3883        7.278642        3.688560        656.1613      -0.8893645E-07
    0 S 1505   0.8638152        137.4805        7.273761        3.688633        656.1774      -0.8928051E-07
    0 S 1506   0.8643945        137.5727        7.268887        3.688707        656.1936      -0.8962445E-07
    0 S 1507   0.8649737        137.6648        7.264018        3.688780        656.2098      -0.8997012E-07
    0 S 1508   0.8655531        137.7570        7.259157        3.688853        656.2260      -0.9031690E-07
    0 S 1509   0.8661324        137.8492        7.254301        3.688925        656.2422      -0.9066550E-07
    0 S 1510   0.8667117        137.9415        7.249453        3.688998        656.2585      -0.9101382E-07
    0 S 1511   0.8672910        138.0337        7.244610        3.689071        656.2747      -0.9136396E-07
    0 S 1512   0.8678704        138.1259        7.239774        3.689143        656.2910      -0.9171522E-07
    0 S 1513   0.8684497        138.2181        7.234944        3.689215        656.3073      -0.9206839E-07
    0 S 1514   0.8690291        138.3103        7.230121        3.689287        656.3236      -0.9242194E-07
    0 S 1515   0.8696085        138.4025        7.225303        3.689359        656.3399      -0.9277661E-07
    0 S 1516   0.8701879        138.4947        7.220493        3.689431        656.3562      -0.9313159E-07
    0 S 1517   0.8707673        138.5869        7.215688        3.689503        656.3726      -0.9348757E-07
    0 S 1518   0.8713467        138.6791        7.210890        3.689575        656.3889      -0.9384609E-07
    0 S 1519   0.8719261        138.7714        7.206098        3.689646        656.4053      -0.9420581E-07
    0 S 1520   0.8725056        138.8636        7.201312        3.689717        656.4217      -0.9456618E-07
    0 S 1521   0.8730850        138.9558        7.196533        3.689788        656.4381      -0.9492770E-07
    0 S 1522   0.8736645        139.0480        7.191760        3.689859        656.4545      -0.9529038E-07
    0 S 1523   0.8742440        139.1403        7.186993        3.689930        656.4710      -0.9565351E-07
    0 S 1524   0.8748235        139.2325        7.182232        3.690001        656.4874      -0.9601920E-07
    0 S 1525   0.8754030        139.3247        7.177478        3.690072        656.5039      -0.9638535E-07
    0 S 1526   0.8759825        139.4169        7.172730        3.690142        656.5204      -0.9675319E-07
    0 S 1527   0.8765620        139.5092        7.167987        3.690212        656.5369      -0.9712115E-07
    0 S 1528   0.8771415        139.6014        7.163252        3.690283        656.5534      -0.9749136E-07
    0 S 1529   0.8777211        139.6936        7.158522        3.690353        656.5699      -0.9786220E-07
    0 S 1530   0.8783006        139.7859        7.153798        3.690423        656.5865      -0.9823422E-07
    0 S 1531   0.8788802        139.8781        7.149081        3.690492        656.6030      -0.9860685E-07
    0 S 1532   0.8794597        139.9704        7.144369        3.690562        656.6196      -0.9898121E-07
    0 S 1533   0.8800393        140.0626        7.139664        3.690632        656.6362      -0.9935737E-07
    0 S 1534   0.8806189        140.1549        7.134965        3.690701        656.6528      -0.9973352E-07
    0 S 1535   0.8811985        140.2471        7.130272        3.690770        656.6694      -0.1001121E-06
    0 S 1536   0.8817781        140.3394        7.125585        3.690840        656.6861      -0.1004906E-06
    0 S 1537   0.8823578        140.4316        7.120904        3.690909        656.7027      -0.1008709E-06
    0 S 1538   0.8829374        140.5239        7.116230        3.690977        656.7194      -0.1012531E-06
    0 S 1539   0.8835171        140.6161        7.111561        3.691046        656.7361      -0.1016352E-06
    0 S 1540   0.8840967        140.7084        7.106898        3.691115        656.7528      -0.1020198E-06
    0 S 1541   0.8846764        140.8006        7.102241        3.691183        656.7695      -0.1024043E-06
    0 S 1542   0.8852561        140.8929        7.097591        3.691252        656.7862      -0.1027907E-06
    0 S 1543   0.8858358        140.9851        7.092946        3.691320        656.8030      -0.1031783E-06
    0 S 1544   0.8864155        141.0774        7.088307        3.691388        656.8197      -0.1035678E-06
    0 S 1545   0.8869952        141.1697        7.083675        3.691456        656.8365      -0.1039571E-06
    0 S 1546   0.8875749        141.2619        7.079048        3.691524        656.8533      -0.1043484E-06
    0 S 1547   0.8881547        141.3542        7.074427        3.691592        656.8701      -0.1047409E-06
    0 S 1548   0.8887344        141.4465        7.069812        3.691659        656.8869      -0.1051354E-06
    0 S 1549   0.8893142        141.5387        7.065203        3.691727        656.9038      -0.1055296E-06
    0 S 1550   0.8898939        141.6310        7.060600        3.691794        656.9206      -0.1059257E-06
    0 S 1551   0.8904737        141.7233        7.056003        3.691861        656.9375      -0.1063232E-06
    0 S 1552   0.8910535        141.8156        7.051412        3.691928        656.9543      -0.1067219E-06
    0 S 1553   0.8916333        141.9078        7.046827        3.691995        656.9712      -0.1071211E-06
    0 S 1554   0.8922131        142.0001        7.042247        3.692062        656.9882      -0.1075230E-06
    0 S 1555   0.8927929        142.0924        7.037674        3.692129        657.0051      -0.1079254E-06
    0 S 1556   0.8933728        142.1847        7.033106        3.692195        657.0220      -0.1083291E-06
    0 S 1557   0.8939526        142.2770        7.028544        3.692262        657.0390      -0.1087340E-06
    0 S 1558   0.8945324        142.3693        7.023988        3.692328        657.0560      -0.1091402E-06
    0 S 1559   0.8951123        142.4615        7.019438        3.692394        657.0729      -0.1095469E-06
    0 S 1560   0.8956922        142.5538        7.014894        3.692460        657.0899      -0.1099564E-06
    0 S 1561   0.8962721        142.6461        7.010355        3.692526        657.1070      -0.1103665E-06
    0 S 1562   0.8968520        142.7384        7.005822        3.692592        657.1240      -0.1107787E-06
    0 S 1563   0.8974319        142.8307        7.001295        3.692658        657.1410      -0.1111903E-06
    0 S 1564   0.8980118        142.9230        6.996774        3.692724        657.1581      -0.1116033E-06
    0 S 1565   0.8985917        143.0153        6.992258        3.692789        657.1752      -0.1120193E-06
    0 S 1566   0.8991716        143.1076        6.987749        3.692854        657.1923      -0.1124357E-06
    0 S 1567   0.8997516        143.1999        6.983244        3.692920        657.2094      -0.1128535E-06
    0 S 1568   0.9003315        143.2922        6.978746        3.692985        657.2265      -0.1132725E-06
    0 S 1569   0.9009115        143.3845        6.974254        3.693050        657.2436      -0.1136928E-06
    0 S 1570   0.9014915        143.4768        6.969767        3.693115        657.2608      -0.1141144E-06
    0 S 1571   0.9020715        143.5691        6.965285        3.693179        657.2780      -0.1145373E-06
    0 S 1572   0.9026515        143.6614        6.960810        3.693244        657.2951      -0.1149615E-06
    0 S 1573   0.9032315        143.7538        6.956340        3.693309        657.3123      -0.1153871E-06
    0 S 1574   0.9038115        143.8461        6.951876        3.693373        657.3295      -0.1158139E-06
    0 S 1575   0.9043915        143.9384        6.947417        3.693437        657.3468      -0.1162421E-06
    0 S 1576   0.9049716        144.0307        6.942964        3.693501        657.3640      -0.1166716E-06
    0 S 1577   0.9055516        144.1230        6.938517        3.693565        657.3813      -0.1171024E-06
    0 S 1578   0.9061317        144.2153        6.934075        3.693629        657.3985      -0.1175345E-06
    0 S 1579   0.9067117        144.3077        6.929639        3.693693        657.4158      -0.1179680E-06
    0 S 1580   0.9072918        144.4000        6.925209        3.693757        657.4331      -0.1184028E-06
    0 S 1581   0.9078719        144.4923        6.920784        3.693820        657.4504      -0.1188389E-06
    0 S 1582   0.9084520        144.5846        6.916365        3.693884        657.4678      -0.1192764E-06
    0 S 1583   0.9090321        144.6770        6.911951        3.693947        657.4851      -0.1197152E-06
    0 S 1584   0.9096122        144.7693        6.907543        3.694010        657.5025      -0.1201553E-06
    0 S 1585   0.9101924        144.8616        6.903140        3.694074        657.5199      -0.1205969E-06
    0 S 1586   0.9107725        144.9539        6.898743        3.694137        657.5373      -0.1210397E-06
    0 S 1587   0.9113526        145.0463        6.894351        3.694199        657.5547      -0.1214839E-06
    0 S 1588   0.9119328        145.1386        6.889965        3.694262        657.5721      -0.1219295E-06
    0 S 1589   0.9125130        145.2310        6.885585        3.694325        657.5895      -0.1223765E-06
    0 S 1590   0.9130932        145.3233        6.881210        3.694387        657.6070      -0.1228248E-06
    0 S 1591   0.9136733        145.4156        6.876840        3.694450        657.6244      -0.1232745E-06
    0 S 1592   0.9142535        145.5080        6.872476        3.694512        657.6419      -0.1237255E-06
    0 S 1593   0.9148337        145.6003        6.868117        3.694574        657.6594      -0.1241779E-06
    0 S 1594   0.9154140        145.6927        6.863764        3.694636        657.6769      -0.1246317E-06
    0 S 1595   0.9159942        145.7850        6.859416        3.694698        657.6944      -0.1250869E-06
    0 S 1596   0.9165744        145.8774        6.855074        3.694760        657.7120      -0.1255435E-06
    0 S 1597   0.9171547        145.9697        6.850737        3.694822        657.7295      -0.1260015E-06
    0 S 1598   0.9177349        146.0621        6.846405        3.694884        657.7471      -0.1264608E-06
    0 S 1599   0.9183152        146.1544        6.842079        3.694945        657.7647      -0.1269216E-06
    0 S 1600   0.9188955        146.2468        6.837758        3.695006        657.7823      -0.1273837E-06
    0 S 1601   0.9194758        146.3391        6.833443        3.695068        657.7999      -0.1278473E-06
    0 S 1602   0.9200561        146.4315        6.829133        3.695129        657.8175      -0.1283123E-06
    0 S 1603   0.9206364        146.5238        6.824829        3.695190        657.8352      -0.1287786E-06
    0 S 1604   0.9212167        146.6162        6.820529        3.695251        657.8528      -0.1292464E-06
    0 S 1605   0.9217970        146.7085        6.816235        3.695312        657.8705      -0.1297156E-06
    0 S 1606   0.9223773        146.8009        6.811947        3.695373        657.8882      -0.1301863E-06
    0 S 1607   0.9229577        146.8933        6.807664        3.695433        657.9059      -0.1306583E-06
    0 S 1608   0.9235380        146.9856        6.803386        3.695494        657.9236      -0.1311318E-06
    0 S 1609   0.9241184        147.0780        6.799113        3.695554        657.9414      -0.1316067E-06
    0 S 1610   0.9246988        147.1704        6.794846        3.695614        657.9591      -0.1320830E-06
    0 S 1611   0.9252791        147.2627        6.790584        3.695675        657.9769      -0.1325608E-06
    0 S 1612   0.9258595        147.3551        6.786327        3.695735        657.9946      -0.1330400E-06
    0 S 1613   0.9264399        147.4475        6.782075        3.695795        658.0124      -0.1335207E-06
    0 S 1614   0.9270203        147.5399        6.777829        3.695855        658.0302      -0.1340028E-06
    0 S 1615   0.9276008        147.6322        6.773588        3.695914        658.0481      -0.1344863E-06
    0 S 1616   0.9281812        147.7246        6.769352        3.695974        658.0659      -0.1349713E-06
    0 S 1617   0.9287616        147.8170        6.765122        3.696034        658.0838      -0.1354578E-06
    0 S 1618   0.9293421        147.9094        6.760896        3.696093        658.1016      -0.1359457E-06
    0 S 1619   0.9299225        148.0018        6.756676        3.696152        658.1195      -0.1364351E-06
    0 S 1620   0.9305030        148.0942        6.752461        3.696212        658.1374      -0.1369260E-06
    0 S 1621   0.9310835        148.1865        6.748251        3.696271        658.1553      -0.1374183E-06
    0 S 1622   0.9316640        148.2789        6.744047        3.696330        658.1732      -0.1379122E-06
    0 S 1623   0.9322445        148.3713        6.739847        3.696389        658.1912      -0.1384075E-06
   -1 S 1624   0.9176950        146.0557        6.846703        0.000000        0.000000        1.000000    
   -1 S 1625   0.9185467        146.1913        6.840354        0.000000        0.000000        1.000000    
   -1 S 1626   0.9193982        146.3268        6.834020        0.000000        0.000000        1.000000    
   -1 S 1627   0.9202492        146.4622        6.827700        0.000000        0.000000        1.000000    
   -1 S 1628   0.9210082        146.5830        6.822074        0.000000        0.000000        1.000000    
   -1 S 1629   0.9215752        146.6732        6.817876        0.000000        0.000000        1.000000    
   -1 S 1630   0.9221422        146.7635        6.813683        0.000000        0.000000        1.000000    
   -1 S 1631   0.9227093        146.8537        6.809496        0.000000        0.000000        1.000000    
   -1 S 1632   0.9232763        146.9440        6.805314        0.000000        0.000000        1.000000    
   -1 S 1633   0.9238434        147.0342        6.801137        0.000000        0.000000        1.000000    
   -1 S 1634   0.9244104        147.1245        6.796965        0.000000        0.000000        1.000000    
   -1 S 1635   0.9249775        147.2147        6.792798        0.000000        0.000000        1.000000    
   -1 S 1636   0.9255445        147.3050        6.788636        0.000000        0.000000        1.000000    
   -1 S 1637   0.9261116        147.3952        6.784480        0.000000        0.000000        1.000000    
   -1 S 1638   0.9266787        147.4855        6.780328        0.000000        0.000000        1.000000    
   -1 S 1639   0.9426310        150.0244        6.665583        0.000000        0.000000        1.000000    
   -1 S 1640   0.9434497        150.1547        6.659799        0.000000        0.000000        1.000000    
   -1 S 1641   0.9442680        150.2849        6.654028        0.000000        0.000000        1.000000    
   -1 S 1642   0.9450861        150.4151        6.648268        0.000000        0.000000        1.000000    
   -1 S 1643   0.9459038        150.5453        6.642520        0.000000        0.000000        1.000000    
   -1 S 1644   0.9467213        150.6754        6.636785        0.000000        0.000000        1.000000    
   -1 S 1645   0.9475385        150.8054        6.631061        0.000000        0.000000        1.000000    
   -1 S 1646   0.9483554        150.9354        6.625349        0.000000        0.000000        1.000000    
   -1 S 1647   0.9491720        151.0654        6.619649        0.000000        0.000000        1.000000    
   -1 S 1648   0.9499883        151.1953        6.613961        0.000000        0.000000        1.000000    
   -1 S 1649   0.9508043        151.3252        6.608284        0.000000        0.000000        1.000000    
   -1 S 1650   0.9516201        151.4550        6.602619        0.000000        0.000000        1.000000    
   -1 S 1651   0.9524356        151.5848        6.596966        0.000000        0.000000        1.000000    
   -1 S 1652   0.9532508        151.7146        6.591325        0.000000        0.000000        1.000000    
   -1 S 1653   0.9540657        151.8443        6.585695        0.000000        0.000000        1.000000    
   -1 S 1654   0.9548803        151.9739        6.580076        0.000000        0.000000        1.000000    
   -1 S 1655   0.9556946        152.1035        6.574470        0.000000        0.000000        1.000000    
   -1 S 1656   0.9565087        152.2331        6.568874        0.000000        0.000000        1.000000    
   -1 S 1657   0.9573225        152.3626        6.563290        0.000000        0.000000        1.000000    
   -1 S 1658   0.9581360        152.4921        6.557718        0.000000        0.000000        1.000000    
   -1 S 1659   0.9589492        152.6215        6.552157        0.000000        0.000000        1.000000    
   -1 S 1660   0.9597621        152.7509        6.546607        0.000000        0.000000        1.000000    
   -1 S 1661   0.9605748        152.8802        6.541068        0.000000        0.000000        1.000000    
   -1 S 1662   0.9613872        153.0095        6.535541        0.000000        0.000000        1.000000    
   -1 S 1663   0.9621993        153.1388        6.530025        0.000000        0.000000        1.000000    
   -1 S 1664   0.9630111        153.2680        6.524520        0.000000        0.000000        1.000000    
   -1 S 1665   0.9638226        153.3971        6.519027        0.000000        0.000000        1.000000    
   -1 S 1666   0.9646339        153.5263        6.513544        0.000000        0.000000        1.000000    
   -1 S 1667   0.9654449        153.6553        6.508072        0.000000        0.000000        1.000000    
   -1 S 1668   0.9662556        153.7844        6.502612        0.000000        0.000000        1.000000    
   -1 S 1669   0.9670661        153.9133        6.497163        0.000000        0.000000        1.000000    
   -1 S 1670   0.9678762        154.0423        6.491724        0.000000        0.000000        1.000000    
   -1 S 1671   0.9686861        154.1712        6.486296        0.000000        0.000000        1.000000    
   -1 S 1672   0.9694957        154.3000        6.480880        0.000000        0.000000        1.000000    
   -1 S 1673   0.9703051        154.4288        6.475474        0.000000        0.000000        1.000000    
   -1 S 1674   0.9711142        154.5576        6.470079        0.000000        0.000000        1.000000    
   -1 S 1675   0.9719230        154.6863        6.464695        0.000000        0.000000        1.000000    
   -1 S 1676   0.9727315        154.8150        6.459321        0.000000        0.000000        1.000000    
   -1 S 1677   0.9735397        154.9437        6.453959        0.000000        0.000000        1.000000    
   -1 S 1678   0.9743477        155.0723        6.448607        0.000000        0.000000        1.000000    
   -1 S 1679   0.9751554        155.2008        6.443265        0.000000        0.000000        1.000000    
   -1 S 1680   0.9759629        155.3293        6.437935        0.000000        0.000000        1.000000    
   -1 S 1681   0.9767701        155.4578        6.432615        0.000000        0.000000        1.000000    
   -1 S 1682   0.9775770        155.5862        6.427305        0.000000        0.000000        1.000000    
   -1 S 1683   0.9783836        155.7146        6.422006        0.000000        0.000000        1.000000    
   -1 S 1684   0.9791900        155.8429        6.416717        0.000000        0.000000        1.000000    
   -1 S 1685   0.9827552        156.4104        6.393439        0.000000        0.000000        1.000000    
   -1 S 1686   0.9835556        156.5377        6.388236        0.000000        0.000000        1.000000    
   -1 S 1687   0.9843557        156.6651        6.383043        0.000000        0.000000        1.000000    
   -1 S 1688   0.9851556        156.7924        6.377861        0.000000        0.000000        1.000000    
   -1 S 1689   0.9859552        156.9196        6.372688        0.000000        0.000000        1.000000    
   -1 S 1690   0.9867545        157.0469        6.367526        0.000000        0.000000        1.000000    
   -1 S 1691   0.9875536        157.1740        6.362374        0.000000        0.000000        1.000000    
   -1 S 1692   0.9883524        157.3012        6.357232        0.000000        0.000000        1.000000    
   -1 S 1693   0.9891510        157.4283        6.352099        0.000000        0.000000        1.000000    
   -1 S 1694   0.9899493        157.5553        6.346977        0.000000        0.000000        1.000000    
   -1 S 1695   0.9907474        157.6823        6.341864        0.000000        0.000000        1.000000    
   -1 S 1696   0.9915452        157.8093        6.336762        0.000000        0.000000        1.000000    
   -1 S 1697   0.9923427        157.9362        6.331669        0.000000        0.000000        1.000000    
   -1 S 1698   0.9931400        158.0631        6.326586        0.000000        0.000000        1.000000    
   -1 S 1699   0.9939370        158.1900        6.321513        0.000000        0.000000        1.000000    
   -1 S 1700   0.9947338        158.3168        6.316449        0.000000        0.000000        1.000000    
   -1 S 1701   0.9955303        158.4436        6.311395        0.000000        0.000000        1.000000    
   -1 S 1702   0.9963266        158.5703        6.306351        0.000000        0.000000        1.000000    
   -1 S 1703   0.9971226        158.6970        6.301317        0.000000        0.000000        1.000000    
   -1 S 1704   0.9979183        158.8236        6.296292        0.000000        0.000000        1.000000    
   -1 S 1705   0.9987138        158.9502        6.291277        0.000000        0.000000        1.000000    
   -1 S 1706   0.9995091        159.0768        6.286271        0.000000        0.000000        1.000000    
   -1 S 1707    1.000304        159.2033        6.281275        0.000000        0.000000        1.000000    
   -1 S 1708    1.001099        159.3298        6.276289        0.000000        0.000000        1.000000    
   -1 S 1709    1.001893        159.4563        6.271312        0.000000        0.000000        1.000000    
   -1 S 1710    1.002688        159.5827        6.266344        0.000000        0.000000        1.000000    
   -1 S 1711    1.003482        159.7090        6.261386        0.000000        0.000000        1.000000    
   -1 S 1712    1.004275        159.8354        6.256437        0.000000        0.000000        1.000000    
   -1 S 1713    1.005069        159.9617        6.251498        0.000000        0.000000        1.000000    
   -1 S 1714    1.005862        160.0879        6.246568        0.000000        0.000000        1.000000    
   -1 S 1715    1.006655        160.2141        6.241647        0.000000        0.000000        1.000000    
   -1 S 1716    1.007448        160.3403        6.236736        0.000000        0.000000        1.000000    
   -1 S 1717    1.008240        160.4664        6.231834        0.000000        0.000000        1.000000    
   -1 S 1718    1.009032        160.5925        6.226941        0.000000        0.000000        1.000000    
   -1 S 1719    1.009824        160.7186        6.222057        0.000000        0.000000        1.000000    
   -1 S 1720    1.010616        160.8446        6.217183        0.000000        0.000000        1.000000    
   -1 S 1721    1.011408        160.9705        6.212317        0.000000        0.000000        1.000000    
   -1 S 1722    1.012199        161.0965        6.207461        0.000000        0.000000        1.000000    
   -1 S 1723    1.012990        161.2224        6.202614        0.000000        0.000000        1.000000    
   -1 S 1724    1.013781        161.3482        6.197776        0.000000        0.000000        1.000000    
   -1 S 1725    1.014571        161.4740        6.192947        0.000000        0.000000        1.000000    
   -1 S 1726    1.015361        161.5998        6.188127        0.000000        0.000000        1.000000    
   -1 S 1727    1.016151        161.7255        6.183316        0.000000        0.000000        1.000000    
   -1 S 1728    1.016941        161.8512        6.178514        0.000000        0.000000        1.000000    
   -1 S 1729    1.017731        161.9769        6.173721        0.000000        0.000000        1.000000    
   -1 S 1730    1.018520        162.1025        6.168936        0.000000        0.000000        1.000000    
   -1 S 1731    1.019309        162.2281        6.164161        0.000000        0.000000        1.000000    
   -1 S 1732    1.020098        162.3536        6.159395        0.000000        0.000000        1.000000    
   -1 S 1733    1.020886        162.4791        6.154637        0.000000        0.000000        1.000000    
   -1 S 1734    1.021675        162.6046        6.149888        0.000000        0.000000        1.000000    
   -1 S 1735    1.022463        162.7300        6.145148        0.000000        0.000000        1.000000    
   -1 S 1736    1.023251        162.8554        6.140417        0.000000        0.000000        1.000000    
   -1 S 1737    1.024038        162.9807        6.135694        0.000000        0.000000        1.000000    
   -1 S 1738    1.024826        163.1060        6.130981        0.000000        0.000000        1.000000    
   -1 S 1739    1.025613        163.2313        6.126275        0.000000        0.000000        1.000000    
   -1 S 1740    1.026399        163.3565        6.121579        0.000000        0.000000        1.000000    
   -1 S 1741    1.027186        163.4817        6.116891        0.000000        0.000000        1.000000    
   -1 S 1742    1.027972        163.6069        6.112212        0.000000        0.000000        1.000000    
   -1 S 1743    1.028759        163.7320        6.107541        0.000000        0.000000        1.000000    
   -1 S 1744    1.029544        163.8571        6.102879        0.000000        0.000000        1.000000    
   -1 S 1745    1.030330        163.9821        6.098226        0.000000        0.000000        1.000000    
   -1 S 1746    1.031115        164.1071        6.093581        0.000000        0.000000        1.000000    
   -1 S 1747    1.031901        164.2321        6.088944        0.000000        0.000000        1.000000    
